1.000178
0.994331
0.929400
0.991099
0.999820
0.997591
1.007982
0.969466
0.979126
0.997291
0.998729
0.998203
1.071759
1.077021
1.000143
0.999856
0.965406
1.000152
1.000110
1.004318
0.913493
0.999932
1.000121
1.077427
0.955795
0.999846
0.994015
1.000631
0.999848
0.973975
1.000178
1.000032
0.999813
0.999820
1.004447
0.999227
0.988321
1.000175
0.999923
1.061342
1.000424
0.999802
0.945430
0.991254
0.940185
0.999888
1.000055
0.999824
0.999883
0.999822
0.999836
1.001018
1.000045
1.000101
0.999895
1.008765
0.999808
0.913742
1.000174
1.003072
1.000175
0.999830
0.996892
1.000567
1.070396
0.999866
1.000105
0.991785
1.000187
0.980199
1.000147
1.028146
0.999848
0.987593
0.972514
0.972782
1.038381
0.999912
0.999936
0.999869
1.000116
1.001150
0.999947
0.991641
0.955324
1.012856
0.984585
